Episodes,Returns
312,-1109.64066833204
313,-1077.5481497348908
314,-1100.4716388913157
315,-1102.47000873733
316,-1115.7227825479738
317,-1156.115425200635
318,-1126.425801033044
319,-1117.4661285604752
320,-1050.6493483430952
321,-1073.9407439777408
322,-1106.9431456400198
323,-1140.3661473397192
324,-1106.4111539752146
325,-1140.8164633589654
326,-1121.3869687404238
327,-1125.5239269010297
328,-1142.5385227257373
329,-1151.046063259742
330,-1170.7648070524187
331,-1184.1167472362092
332,-1173.439459932981
333,-1169.1497052340355
334,-1108.1612263579477
335,-1086.099993798759
336,-1049.247776135938
337,-1067.2651265269571
338,-1058.918081828587
339,-1038.6811334929469
340,-1024.9138520212082
341,-971.454764718054
342,-968.6419494816219
343,-989.4985413159463
344,-1049.7925962485865
345,-1064.183443295155
346,-1038.960028712405
347,-1039.4050290967507
348,-1046.2763434447634
349,-1010.0794964513495
350,-1061.0902994769212
351,-1084.751488341607
352,-1116.7338740314008
353,-1094.1444327826805
354,-1090.4830226916627
355,-1092.2619442147745
356,-1100.9537438911502
357,-1071.0366910539128
358,-1096.678231663006
359,-1061.928709037408
360,-1050.4494486613225
361,-994.2688753865854
362,-1018.8694069016751
363,-1091.6876201667603
364,-1102.4277288236835
365,-1113.4621108784793
366,-1103.2018569788197
367,-1126.1679422804477
368,-1134.1615904112177
369,-1148.9185743810312
370,-1152.4056423485938
371,-1105.732211373921
372,-1045.8606996301808
373,-1028.1220051363925
374,-1003.1873548876223
375,-1003.54880011321
376,-1012.2170116087914
377,-1005.7533490200489
378,-1019.9381923536873
379,-1036.4570557436284
380,-1021.7378437839475
381,-1016.9683489144534
382,-1005.2906441668682
383,-1010.3835404024059
384,-1038.935929139759
385,-983.4289804514394
386,-1020.9847347628092
387,-983.4794240474325
388,-1019.1455936706108
389,-1018.1215414111632
390,-1063.5817510100055
391,-1111.3241040857392
392,-1121.8066109817655
393,-1106.103117978194
394,-1098.8582426836429
395,-1079.631016554395
396,-1089.8437649832404
397,-1046.3268704307072
398,-1067.263780819776
399,-1007.4242563408786
400,-980.0478561509323
401,-1018.4669891884938
402,-1004.540000219396
403,-1008.0361448936552
404,-1004.7783933841986
405,-1001.692022156423
406,-1002.8995652977933
407,-987.0607942741868
408,-1007.7498590758769
409,-1031.4245991078724
410,-991.2478312258156
411,-1003.8046179045276
412,-1017.3028263306608
413,-1062.4427155387045
414,-1070.5516533842117
415,-1077.75623777219
416,-1083.2942556105943
417,-1110.373758484603
418,-1104.2182241464423
419,-1081.8333167279877
420,-1133.420213771706
421,-1132.612081621547
422,-1078.9198972938077
423,-1073.8828408030547
424,-1059.3126542701243
425,-1054.809171367747
426,-1017.9914535842901
427,-1011.1060897253337
428,-1034.9593632785125
429,-973.1806304021544
430,-986.7921739086095
431,-984.8243374616982
432,-983.1505984836581
433,-1001.6150392887971
434,-1000.0354345761266
435,-974.2667308462939
436,-959.2085538546736
437,-950.2235488862045
438,-951.4743788059245
439,-927.1209828380767
440,-934.5723839540927
441,-941.7320918590283
442,-913.6804250515933
443,-921.9260088272341
444,-925.7756233163722
445,-958.3524156672195
446,-998.009642810923
447,-990.3287847585096
448,-991.7633618118966
449,-978.5476505026713
450,-1001.1929301137183
451,-1044.6581013616976
452,-1036.5177297791104
453,-1058.8099862145546
454,-1004.3016180186662
455,-971.0241120086284
456,-975.1483302638322
457,-985.4947804777572
458,-990.8917247044155
459,-955.6972637973054
460,-917.0639718900461
461,-901.9187761796768
462,-891.5556054447984
463,-927.442568702261
464,-917.5446202217653
465,-916.3011983381455
466,-941.624775859993
467,-963.3945457497871
468,-967.0850088428965
469,-954.977734488241
470,-965.7179825893577
471,-960.2270285130297
472,-940.1834382860818
473,-943.5571628145278
474,-972.0835013912163
475,-934.7689308774554
476,-917.295284577503
477,-932.6683139189198
478,-968.9364401736789
479,-985.4179721306492
480,-990.6828568414915
481,-991.9453428289723
482,-989.8561706214937
483,-969.3055106868269
484,-972.5692099306422
485,-983.4205997715084
486,-982.641822282794
487,-959.3093376094993
488,-954.9118202579363
489,-957.6978656524766
490,-933.6338700002266
491,-934.6644196782727
492,-928.7510037751636
493,-953.4897279084738
494,-939.6588820574366
495,-966.0883994889186
496,-973.7353886943181
497,-964.676177257646
498,-957.749725625488
499,-1019.9954367608815
500,-1054.7590252697055
501,-1055.978222121795
502,-1057.7408815889696
503,-1057.572041850162
504,-1049.5385742295896
505,-1052.1856776193276
506,-1086.4485167658681
507,-1100.4630242659737
508,-1078.6185867069419
509,-1029.1660588300374
510,-1015.1271568281938
511,-1010.3782189502898
512,-1001.4351803204304
513,-961.7935012799636
514,-949.7904394673727
515,-955.8901005857495
516,-978.5637236360797
517,-960.5173109141438
518,-975.1572233049405
519,-1014.8111427975689
520,-964.7652462433972
521,-963.0171922260973
522,-966.8634625406962
523,-974.7923353614751
524,-958.8800106437023
525,-953.1055660744896
526,-949.8533706292122
527,-971.8193642212104
528,-953.2383853974493
529,-1004.9467770380046
530,-1043.640380919704
531,-1050.791028925515
532,-1056.9143323572093
533,-1031.4451726509983
534,-1013.2960645177841
535,-1001.3747670592275
536,-950.2196655584266
537,-955.195475021015
538,-916.4554602845391
539,-883.9324578949535
540,-870.3417518325797
541,-857.74626718424
542,-890.3586729791843
543,-876.865432256768
544,-887.7624503067668
545,-941.489208027022
546,-949.2837151883869
547,-970.9162107213374
548,-995.018061097375
549,-1015.7158124440531
550,-1030.6785377474216
551,-1010.60773054998
552,-1025.1651995740185
553,-1039.1229240962743
554,-1006.779642746344
555,-995.1590285743974
556,-971.938335034052
557,-945.1977248138153
558,-925.2201598916695
559,-931.1406339470736
560,-917.7582580394293
561,-945.7496567786568
562,-958.4779195496683
563,-967.3245014941785
564,-976.8713545192085
565,-1020.0682863198194
566,-1018.8729120924319
567,-1060.4710047730089
568,-1037.913561671623
569,-1074.3210408730665
570,-1048.7130841186477
571,-996.7427007489346
572,-1000.1284605903784
573,-989.6458707551938
574,-961.6232957575315
575,-957.9389830712074
576,-926.0604400455486
577,-955.7504383834699
578,-933.9723185151815
579,-920.4731742563503
580,-950.6473369923705
581,-967.4519178647832
582,-957.3880200875509
583,-987.6316853437779
584,-987.5864297627704
585,-989.4476065671382
586,-972.2423079232815
587,-969.832158135496
588,-992.7032079285968
589,-1002.9100826825533
590,-1006.0862729098493
591,-1028.9708277536167
592,-1004.2805617735204
593,-1018.3563065970084
594,-1010.5319543734918
595,-989.6268602893688
596,-973.5009357731324
597,-935.6775838901392
598,-923.8879466280082
599,-924.6304405150651
600,-861.258579824495
601,-840.0709550412915
602,-860.9697042172645
603,-846.0221933990769
604,-889.6018603548356
605,-913.7166270457803
606,-934.1137936977515
607,-931.4263542980189
608,-890.3278753837157
609,-930.5649891434134
610,-948.7444577236246
611,-900.4417151309964
612,-937.1578961983323
613,-906.6237851255703
614,-886.4152934880565
615,-862.272940035185
616,-847.8796398975472
617,-849.4313993501839
618,-880.7050966092825
619,-903.1887709103628
620,-928.5962621052232
621,-913.793102741539
622,-883.8718082309157
623,-908.1904864463722
624,-935.7619485666769
625,-952.4010613539851
626,-964.2538412962911
627,-915.4102553860284
628,-879.9022776715251
629,-855.0893832228224
630,-845.4937443422386
631,-862.132193860792
632,-825.3271492366135
633,-841.5421785071441
634,-852.1780863283979
635,-852.8803933588141
636,-881.4977736004059
637,-869.7623624454588
638,-912.5130074139064
639,-910.4067056969119
640,-894.2867796024851
641,-893.0196396237006
642,-893.8191401074873
643,-863.5546697111697
644,-874.726014035728
645,-874.4675258035228
646,-887.0034583741023
647,-869.9835459248474
648,-864.7567566259919
649,-933.2136671418169
650,-924.2827429648153
651,-895.4862644386142
652,-901.9254957795298
653,-892.6116834972701
654,-891.2533148897863
655,-925.0717015012892
656,-946.104342787436
657,-978.3723834734669
658,-947.3476897453656
659,-1006.5949538573105
660,-1017.8395055878468
661,-1028.8665911781782
662,-998.9023451531539
663,-1025.1653188634405
664,-986.117652434998
665,-951.992165423477
666,-915.9513439014813
667,-944.5406312408546
668,-909.5384851950997
669,-886.673272798394
670,-885.484151286099
671,-908.5915550567313
672,-875.4501826065955
673,-892.7216697798835
674,-890.3575076776971
675,-883.5293753971733
676,-843.8472632059517
677,-869.4272545875024
678,-894.5483846644897
679,-929.9449411791413
680,-944.0026961111515
681,-974.9410608802896
682,-962.3585420697798
683,-979.7833964894785
684,-1019.8353534965491
685,-1031.4371917709036
686,-1003.3499133394669
687,-1014.6476446426241
688,-983.5167586412022
689,-975.6060726032463
690,-966.2846747380034
691,-991.615847024795
692,-969.4761717714266
693,-972.0078929195103
694,-971.4736582051523
695,-995.6111376720041
696,-959.9764886023606
697,-985.7743019136057
698,-970.5357867783039
699,-960.4102549496779
700,-931.7735934292949
701,-951.9952826339545
702,-939.0412124563655
703,-938.7553663677536
704,-924.5012858251188
705,-909.0222322419545
706,-917.8903351574102
707,-921.197351522886
708,-897.3914475482501
709,-937.0712850567652
710,-911.2433217918604
711,-885.0795008949806
712,-889.370818496048
713,-902.6646614745518
714,-939.6589602020233
715,-916.4201932940244
716,-925.8213285358312
717,-907.4107891736138
718,-922.5115223649578
719,-909.3400225933744
720,-914.6439705355377
721,-897.988940252819
722,-941.657986485477
723,-918.6034689694643
724,-916.5839230195335
725,-956.6888878402663
726,-1005.5963351954189
727,-984.9347209543533
728,-998.3738380846205
729,-1007.8499020097208
730,-1005.3783907201918
731,-951.2604225114402
732,-950.5919546017734
733,-939.9150679625519
734,-913.1985792091582
735,-894.6967157770802
736,-877.9047426724574
737,-877.4778191766495
738,-858.269412479221
739,-849.51706977186
740,-849.4995554444354
741,-851.3276735596462
742,-849.3077006501327
743,-822.4945875035288
744,-818.165890964951
745,-846.2857848119586
746,-885.3060368384597
747,-936.3843441875651
748,-947.9697509994343
749,-936.048414393173
750,-959.5924945660065
751,-935.1110972273293
752,-934.9460031555888
753,-921.5331940837075
754,-853.2808313843432
755,-829.2889421088362
756,-809.3972267869135
757,-822.7896529277787
758,-836.2293328783837
759,-810.9479477281631
760,-826.5889974566331
761,-828.6883802924744
762,-842.555588348911
763,-876.7421521734601
764,-886.1682949779141
765,-887.920400224044
766,-901.307690384746
767,-896.1289898859363
768,-896.6157932205954
769,-919.1433517762925
770,-915.5306844975696
771,-917.6226629868356
772,-920.0599564748247
773,-932.2355295871384
774,-929.2276946902016
775,-904.101822708591
776,-922.4052754898634
777,-948.449789081907
778,-934.9699748907523
779,-978.0824980367389
780,-1003.2451402281877
781,-1000.4085565152475
782,-980.7677428979142
783,-968.0910575451303
784,-942.6986855738926
785,-937.9593248568967
786,-898.7226603018353
787,-911.467547968625
788,-889.4777830624048
789,-874.714147570556
790,-900.5313233250441
791,-881.793856741757
792,-895.0899788237616
793,-892.2475935230678
794,-857.4877206445542
795,-885.7355598758053
796,-846.3209208652713
797,-840.5760958302352
798,-812.7776937881458
799,-787.3565746639053
800,-814.5042115208149
801,-789.2716056304052
802,-810.8541613892368
803,-853.2572753548027
804,-862.2966087082168
805,-889.1323330775163
806,-878.2423876895596
807,-894.7207971811035
808,-882.0795525451217
809,-856.7853004513696
810,-842.6277594316957
811,-857.6474257290441
812,-839.7305603628434
813,-852.3176856680204
814,-852.5756595895186
815,-850.7411214253193
816,-844.7422769484627
817,-870.9254630824629
818,-883.5559502720134
819,-883.5068225791134
820,-875.3879566563733
821,-864.3831055468828
822,-840.438429231251
823,-853.7265327809793
824,-866.1975998610336
825,-871.279625954792
826,-876.422607717544
827,-850.5690996875314
828,-889.6344139734153
829,-898.9185248863521
830,-885.1247814626614
831,-871.0255174708631
832,-856.5959137640376
833,-871.2463357512219
834,-905.1360093723439
835,-861.2980764816878
836,-864.5504768282667
837,-869.6816404792739
838,-859.0585638095056
839,-846.863161956167
840,-885.556850234564
841,-891.3713446703817
842,-865.0620718598366
843,-818.9177852179726
844,-858.6131105534215
845,-868.2745277339644
846,-849.9495365414509
847,-823.0412345286588
848,-862.3470142945233
849,-824.5864373995768
850,-793.2714060432432
851,-778.1738222818692
852,-764.0982130953344
853,-732.7620217353882
854,-746.2051034272105
855,-738.3052773374366
856,-774.2873439938347
857,-747.5225034710407
858,-766.1029190863095
859,-794.7464750322462
860,-821.5519384918864
861,-838.8607251552166
862,-856.1335145558309
863,-842.8363571131163
864,-852.1785944242212
865,-829.703712002413
866,-815.2880020656157
867,-822.3378819831414
868,-793.9085935187629
869,-780.85669784482
870,-789.514009973487
871,-762.9569376724152
872,-760.5237064425341
873,-746.7916411092997
874,-759.7855755832409
875,-775.9624143669821
876,-778.1465914795538
877,-791.4739173141102
878,-778.8259542978808
879,-780.91184612339
880,-809.2031152001582
881,-836.7416206659335
882,-843.2900249107042
883,-858.5348982869182
884,-842.8283729321297
885,-844.0531021228267
886,-867.578833627217
887,-881.3730951018968
888,-878.7290447680539
889,-887.5109515060644
890,-862.5182626197347
891,-870.0055683164651
892,-830.7823111725997
893,-857.7734679046293
894,-849.7042714941522
895,-855.6626481358091
896,-887.3427115364854
897,-862.2782482871553
898,-875.0591389850015
899,-914.4682822243129
900,-888.2220266109669
901,-930.7316542611095
902,-899.4683195768287
903,-879.0482588520325
904,-873.072274251246
905,-854.5253327874234
906,-894.8620524504998
907,-844.7705952741024
908,-801.3620227722503
909,-826.3159976295946
910,-781.0097874365877
911,-841.1920715959018
912,-855.1902011663705
913,-838.3600207078271
914,-827.8479447823743
915,-820.0471398595772
916,-862.6129014881639
917,-857.2440765005174
918,-869.5409081323046
919,-917.5985551354372
920,-892.1961586553371
921,-891.2074314703932
922,-856.7349026975636
923,-876.9576338681703
924,-860.019892403649
925,-846.29347900146
926,-860.8062316917219
927,-847.9748929858519
928,-814.3473031870607
929,-798.9350127774653
930,-811.454639510355
931,-852.7807158623667
932,-818.7380059022948
933,-802.9352724256977
934,-828.6321448573403
935,-852.1072246402424
936,-826.343625273646
937,-838.805563901952
938,-810.0438459037364
939,-783.9838132531409
940,-780.5822557259687
941,-790.2443483718154
942,-803.7938073136094
943,-776.0614023699374
944,-758.6338871903071
945,-779.9626394551144
946,-780.2346227151315
947,-821.9998612033928
948,-835.8714943548096
949,-851.779908489216
950,-866.8915098821485
951,-866.3769835134606
952,-839.8457990073883
953,-843.9207105156706
954,-865.2795399041303
955,-870.2571375057773
956,-855.8682859508554
957,-859.56475835062
958,-845.5188768122397
959,-827.2534961810258
960,-828.3407613405466
961,-842.0202685082331
962,-827.1241466176385
963,-798.7165551297496
964,-778.7212672463825
965,-766.5078673565941
966,-764.5937848843168
967,-739.1156096790606
968,-759.9525293595959
969,-772.7593147815982
970,-787.0787327868165
971,-792.9011298081346
972,-793.3934177469798
973,-808.1514865832999
974,-832.3417821738662
975,-803.3558245950715
976,-829.6219072111157
977,-828.4680051604648
978,-841.8533363045296
979,-826.7966184374721
980,-820.8481813344018
981,-814.165115429787
982,-812.7551065048254
983,-814.3192035706533
984,-840.83322737278
985,-815.7108349935411
986,-791.0177478148318
987,-748.2206507265801
988,-763.366634031111
989,-776.9449825948363
990,-799.5009843324208
991,-814.8740201587271
992,-801.0341328890968
993,-819.1776171585209
994,-860.8586064490568
995,-890.8856051929243
996,-934.2273372070631
997,-947.5157841828963
998,-934.037366869743
999,-919.8288283168934
1000,-879.6785882490868
1001,-866.7295473141389
1002,-863.5620937593308
1003,-850.3251337394015
1004,-843.2630163431038
1005,-802.3626873502249
1006,-789.8375512314184
1007,-805.6043685560063
1008,-802.3086728028203
1009,-823.3261508955361
1010,-837.5962778368913
1011,-827.9682564681085
1012,-824.8981868264705
1013,-824.1162702687628
1014,-814.0375640033227
1015,-797.8506142129837
1016,-795.241437025627
1017,-782.9058891815883
1018,-788.294818033102
1019,-786.8489660406356
1020,-800.4726059220006
1021,-799.9877172348271
1022,-772.3359989712093
1023,-833.82469040158
1024,-823.960736036844
1025,-823.5787723692031
1026,-841.85171322694
1027,-820.0822262626219
1028,-843.2404101937492
1029,-821.2407065429207
1030,-794.9042549845503
1031,-795.5119503425797
1032,-771.1699114882956
1033,-811.5537848730003
1034,-798.748079596553
1035,-792.3677825026421
1036,-812.1618524934682
1037,-839.6689211211892
1038,-831.638738984656
1039,-858.9181859638645
1040,-871.1374010632021
1041,-876.6858459417449
1042,-845.9167483967418
1043,-832.9518448213478
1044,-835.2606060428856
1045,-855.5928794742148
1046,-819.6036746133791
1047,-853.8032318397374
1048,-813.170586923215
1049,-800.7410216529905
1050,-780.5960925398394
1051,-794.8759450064196
1052,-826.2379955285901
1053,-812.1709995502606
1054,-795.5747194026545
1055,-780.6014968467514
1056,-744.3431698566613
1057,-784.6488010467341
1058,-806.2633032734868
1059,-810.871069069305
1060,-813.7684024110333
1061,-782.6176351621333
1062,-774.1562919062045
1063,-760.5399179284772
1064,-754.1103800426548
1065,-784.737858095258
1066,-758.5621000013003
1067,-765.3726251373688
1068,-782.9148606659534
1069,-753.8339893317575
1070,-766.8472073169477
1071,-800.6852128726637
1072,-785.9601758772559
1073,-793.1558770335848
1074,-782.1275042798887
1075,-782.1419975654377
1076,-767.1443322373865
1077,-769.1092943989723
1078,-781.6361840285567
1079,-794.967379312419
1080,-768.3450574675937
1081,-811.7763492055496
1082,-790.0756443712809
1083,-800.5879840659909
1084,-800.5801382528152
1085,-821.198687918924
1086,-814.1295381779265
1087,-829.5128205577171
1088,-816.3054771775431
1089,-829.7351422036687
1090,-772.9404873268472
1091,-794.4646683220958
1092,-786.3471226984273
1093,-799.433027572723
1094,-779.262419828162
1095,-776.4930094518544
1096,-790.9259930404369
1097,-790.5566924864737
1098,-791.4925087590236
1099,-841.2990250015735
1100,-814.4425108133195
1101,-780.4929162143316
1102,-799.5848666706071
1103,-803.019462722871
1104,-789.8778288050348
1105,-747.8057627805198
1106,-765.4546380809819
1107,-781.4847668698834
1108,-774.5091366857911
1109,-805.259446475836
1110,-794.437919358697
1111,-762.2123257534889
1112,-746.6145469372472
1113,-719.0736578667743
1114,-766.9962908256178
1115,-749.5057717168755
1116,-741.9308323688133
1117,-739.5650261084343
1118,-708.9413585781585
1119,-728.8666594632022
1120,-754.8368131697644
1121,-753.9692073754138
1122,-768.6687324548968
1123,-734.2011433149843
1124,-721.0169438868244
1125,-741.3750900729663
1126,-741.2611506814654
1127,-754.610285980601
1128,-775.8652736204936
1129,-762.1307354763978
1130,-775.2117701238021
1131,-800.32990280857
1132,-799.3141596895746
1133,-827.2097477646441
1134,-784.5375210406879
1135,-756.4701034581134
1136,-771.4094934677705
1137,-730.3843826149435
1138,-718.3775111634233
1139,-726.0114438134866
1140,-719.5779274084554
1141,-706.6495120726888
1142,-713.1037064466315
1143,-699.5450889759231
1144,-707.0314861787224
1145,-694.3882428546333
1146,-716.0093050618759
1147,-702.0427176828962
1148,-694.1993990496784
1149,-673.4844792538012
1150,-710.1744118965128
1151,-691.1770600109724
1152,-704.4024678536225
1153,-698.8157253801926
1154,-740.5917368324525
1155,-715.0982968214796
1156,-755.1276423257465
1157,-757.4655610267332
1158,-772.583483552405
1159,-748.9200077068267
1160,-745.804106979217
1161,-781.673378039048
1162,-809.700831351543
1163,-766.0945801551247
1164,-815.5004290016368
1165,-801.3350060235502
1166,-828.8907378725448
1167,-841.8263431284577
1168,-871.9869617368354
1169,-844.7702353455437
1170,-823.1814194651217
1171,-825.0006426646271
1172,-835.8535158661091
1173,-827.1636107211622
1174,-814.8321687252158
1175,-784.1311967222589
1176,-783.5647849672629
1177,-791.1501087381556
1178,-823.379254707575
1179,-809.4721446123957
1180,-792.4141295528971
1181,-794.7865649592391
1182,-782.4113187646597
1183,-817.3985856298564
1184,-830.8382372698333
1185,-831.361728079229
1186,-780.7373971539653
1187,-789.4517413693377
1188,-788.9549011386828
1189,-814.0755123755532
1190,-815.0439193648958
1191,-813.7227503676744
1192,-765.1125096147103
1193,-771.8435403714991
1194,-734.4053964104193
1195,-747.9846403975712
1196,-708.8934392280773
1197,-721.109341887602
1198,-669.3957296174744
1199,-641.9700056313951
1200,-655.4043697656598
1201,-698.8946624974617
1202,-679.0346452490841
1203,-675.5055054548559
1204,-677.1288425564611
1205,-690.5329828040364
1206,-692.0003065239224
1207,-734.8413994278138
1208,-747.324794911055
1209,-735.975210407102
1210,-705.8070284929386
1211,-705.8875682887156
1212,-716.2407690531368
1213,-714.1440639050626
1214,-714.6084713380163
1215,-727.0912848073834
1216,-709.8392489216963
1217,-694.1103779193945
1218,-693.383649860871
1219,-719.5878992039038
1220,-690.7957277070576
1221,-694.0678024717813
1222,-723.2089029783124
1223,-749.0271419292161
1224,-755.5254129085224
